"","id","price","title","body","lat","long","posted","updated","header","file","bedrooms","bath","sqft"
"_eby_apa_d_albany-2-bedroom-1-bath-2-minute-walk_6816522814.html","6816522814",1950,"$1950 / 2br - 2 Bedroom / 1 Bath - 2 minute walk to Pacific East Mall - 99 ranch (albany / el cerrito)","
            QR Code Link to This Post
            
        
El Cerrito - A 2 Bedroom / 1 Bath apartment immediately available for rental in a privately owned 
5-plex. 
AVAILABLE EARLY APRIL 2019!!!
Located on second floor with a small balcony. 
- 2 minute walk to Pacific East Mall / 99 Ranch Market.
-10 minute walk to El Cerrito Plaza and El Cerrito BART Station
Costco Warehouse very close by
Target Store in Albany conveniently located nearby
- Very convenient (1/2 block) to bus lines Central Ave / Belmont Ave Stop: AC Transit 25 and L 
Includes 2 parking spaces (tandem)  in carport.
On premises coin-operated washer and dryer.
Seeking one year lease from prospective tenant.",37.901225,-122.30718,"2019-02-10T21:16:53-0800",NA,"2BR / 1Ba","_eby_apa_d_albany-2-bedroom-1-bath-2-minute-walk_6816522814.html",2,1,NA
"_eby_apa_d_albany-2-bedroom-2-bathroom-home-near_6803998967.html","6803998967",2650,"$2650 / 2br - 2 bedroom 2 bathroom home near Bart (albany / el cerrito)","
            QR Code Link to This Post
            
        
Cute 2 bedroom- 2 bathroom house with detached garage and fenced back yard. 
spacious living area with new floors. 
luminous kitchen. 
Garden maintenance included. 
stackable washer and dryer. 
-Walking distance to Bart Station. 
-Great school district. 
-Entertainment: Realto Cinemas Cerrito, Barnes & Noble, Elevation 66 Brewing, Peet's coffee, Farmer's Market (on Wednesdays) 
-Stores: Costco, Trader Joe's, CVS pharmacy, Lucky Supermarket, Ross, Chase Bank, Citibank, AT&T, Verizon. 
-Fitness: Ojas Yoga Center, Bridges Rock Gym, and CrossFit Hale. 
by appointment only. 
Natalia Carney show contact info
 
(no section 8) Do not disturb the tenants.    ",37.902925,-122.30508,"2019-01-25T15:57:43-0800","2019-02-07T15:00:25-0800","2BR / 2Ba","_eby_apa_d_albany-2-bedroom-2-bathroom-home-near_6803998967.html",2,2,NA
"_eby_apa_d_albany-2-bedroom-apartment-900-sqft-1_6816383143.html","6816383143",2695,"$2695 / 2br - 900ft2 - 2 bedroom apartment - 900 sqft. 1 block from Solano Ave. (albany / el cerrito)","
            QR Code Link to This Post
            
        
Two bedroom apartment just half a block from the restaurants and shops of Solano Ave. in Albany. The apartment is in the rear of the 3-unit dwelling, with a small balcony and overlooks a quiet garden. Available immediately.",37.88938,-122.296553,"2019-02-10T16:02:11-0800",NA,"2BR / 1Ba","_eby_apa_d_albany-2-bedroom-apartment-900-sqft-1_6816383143.html",2,1,900
"_eby_apa_d_albany-2-bedroom-apartment-near-solano_6817330956.html","6817330956",2700,"$2700 / 2br - 700ft2 - 2 Bedroom Apartment Near Solano Ave (albany / el cerrito)","
            QR Code Link to This Post
            
        
Upstairs front unit in 1960's Albany triplex available Now. Large living room with good lighting has gas wall furnace.  Kitchen to left has dining area, ample cabinets and large fridge.  Electric oven with exhaust fan over electric stove top.  Coat closet and linen closet at back of living room.  Bathroom has shower over the tub.  One larger and one slightly smaller bedroom, each with good size closet with sliding doors.  Oak hardwood floors throughout living and bedrooms.
Parking for two vehicles (end to end) in carport.  Coin op washer and dryer on premises.
$2700 per month for lease through June 30, 2020. Possible lease renewal one year at a time thereafter.  $5400 security deposit.  Tenant pays own utilities and garbage. Pet free environment. 
For more information please call  show contact info
.    ",37.889315,-122.297443,"2019-02-11T19:57:52-0800",NA,"2BR / 1Ba","_eby_apa_d_albany-2-bedroom-apartment-near-solano_6817330956.html",2,1,700
"_eby_apa_d_albany-2-bedroom-apartment-quiet-el_6815749368.html","6815749368",2400,"$2400 / 2br - 900ft2 - 2 Bedroom apartment quiet El Cerrito (albany / el cerrito)","
            QR Code Link to This Post
            
        
Available now
Two bedroom apartment in El Cerrito. Conveniently located between El Cerrito Plaza and Pacific East Mall (99 Ranch Market)
Recently remodeled
Hardwood floors
Gas stove
Ground floor with no upstairs tenants
Covered parking
Onsite laundry
Text only please
M 5I0 847 five 667    ",37.899725,-122.30408,"2019-02-09T16:20:52-0800",NA,"2BR / 1Ba","_eby_apa_d_albany-2-bedroom-apartment-quiet-el_6815749368.html",2,1,900
"_eby_apa_d_albany-2-br-house-el-cerrito_6816922066.html","6816922066",2700,"$2700 / 2br - 900ft2 - 2 Br house El Cerrito (albany / el cerrito)","
            QR Code Link to This Post
            
        
Charming Cottage. Unfurnished 2 Br, 1 bath house with stove, refigerator, washer/dryer, near El Cerrito BART, available now.  NO PETS, NO SMOKING. Garden yard, off street parking.  Lease, $2,700/mo., 1st month's rent and last month's rent, plus security deposit, including appliances, garbage.  To view it, contact agent Kuwada Realty, DRE#00265518,  show contact info
.    ",37.903125,-122.29448,"2019-02-11T10:57:32-0800",NA,"2BR / 1Ba","_eby_apa_d_albany-2-br-house-el-cerrito_6816922066.html",2,1,900
"_eby_apa_d_albany-2br-albany-2-bd-1-ba-on-quiet_6812463719.html","6812463719",2090,"$2090 / 2br - 2br - Albany 2 BD/1 BA on quiet street (albany / el cerrito)","
            QR Code Link to This Post
            
        
Ground floor two bed / one bath unit in a fourplex in Albany. Private washer/dryer in apartment. Covered private carport, gas stove, refrigerator, double pane windows, new paint. Water and landscape maintenance are included.
Excellent location two blocks off of Solano, close to public transportation and shopping. No pets, no smoking, no section 8.ÃÂ 1 year lease that goes month-to-month after first year. First month rent & $1,000 security deposit.
If interested in viewing this property, please send an email with your detailed information, credit report, verification of income and phone number.",37.89362,-122.298018,"2019-02-05T14:34:56-0800",NA,"2BR / 1Ba","_eby_apa_d_albany-2br-albany-2-bd-1-ba-on-quiet_6812463719.html",2,1,NA
"_eby_apa_d_albany-3-br-25-ba-penthouse-condo-in_6814185215.html","6814185215",3600,"$3600 / 3br - 1500ft2 - 3-BR / 2.5-BA, Penthouse Condo in Albany (albany / el cerrito)","
            QR Code Link to This Post
            
        
Two-story penthouse with panoramic bay view in waterfront gated high-rise. No noise issues with neighbors, thanks to the concrete structure. Walking distance to restaurants/grocery stores, Casual Carpool, Albany Hill trails. Reputable Albany school district. Transbay (to San Francisco) buses stop in front of the community.
Community amenities include: 24hr security guards, tennis courts, gym, heated pool. 
Monthly rent includes: hot and cold water, garbage, internet and cable TV. Optional gated garage spaces, $125 each additional.
1-year lease with 1-month deposit. Grouped roommates are welcome. Good references. No smoking. Pets negotiable with additional pet deposit.",37.891984,-122.306534,"2019-02-07T16:44:24-0800",NA,"3BR / 2.5Ba","_eby_apa_d_albany-3-br-25-ba-penthouse-condo-in_6814185215.html",3,5,1500
"_eby_apa_d_albany-albany-2-bed-2-bath-large-quiet_6813166059.html","6813166059",2500,"$2500 / 2br - Albany- 2 bed/2 bath Large, Quiet, Great Location (albany / el cerrito)","
            QR Code Link to This Post
            
        
401 Cornell Ave, Albany
$2,500 /mo
Security  Deposit $3,500
12 Month lease
Features:
Bedrooms 2
Bathrooms 2
Top floor unit with only one other unit on floor-quiet and private
Laminate wood flooring in livingroom and dining area
Carpet in both bedrooms
Skylight in Kitchen & dishwasher
Large sliding door to private deck
View of trees, Plaza and hills
Large walk-in master closet with dressing table
Extra storage closet
Coin operated laundry on premises
Elevator and outside stairs
Dedicated parking space included in rent
Next door to El Cerrito Plaza and  minutes from El Cerrito Plaza BART Station
The Plaza has mutiple restaurants, Barnes and Noble, a huge Lucky store, Starbucks, Farmer's Market, 
   Pier I Imports, Trader Joe's and many more stores & offices
Please call Floyd Garrett for viewing (H)  show contact info
 (C)  show contact info
",37.898525,-122.29868,"2019-02-06T12:26:44-0800",NA,"2BR / 2Ba","_eby_apa_d_albany-albany-2-bed-2-bath-large-quiet_6813166059.html",2,2,NA
"_eby_apa_d_albany-albany-apartment-1-bd-1-ba-with_6816779655.html","6816779655",1195,"$1195 / 1br - 650ft2 - Albany apartment 1 BD/1 BA with hardwood floors and includes 1 car gar (albany / el cerrito)","
            QR Code Link to This Post
            
        
Albany apartment 1 BD/1 BA with hardwood floors and includes 1 car garage. Safe and secure building with coin operated laundry machine on premise. Close to ""Ã¢ÂÂªEl CerritoÃ¢ÂÂ¬ Plaza"" shopping center and BART. Cats are OK. Only $1195/month. Please call Ã¢ÂÂª show contact info
Ã¢ÂÂ¬ for more details.    ",37.89,-122.2954,"2019-02-11T08:49:53-0800",NA,"1BR / 1Ba","_eby_apa_d_albany-albany-apartment-1-bd-1-ba-with_6816779655.html",1,1,650
"_eby_apa_d_albany-albany-house-2-plus-rooms-and_6816071298.html","6816071298",4500,"$4500 / 3br - Albany House, 2 plus rooms and a cottage, Patio. Close to Solano Ave (albany / el cerrito)","
            QR Code Link to This Post
            
        
Great Albany home plus a cottage in the back.
Close to Gilman/Westbrae restaurants and stores. Close to Solano Ave.
This Albany home has 2 plus bedrooms and 2 bathrooms. The cottage which is across the Patio/deck garden area has a bedroom, bathroom and kitchen.  It is perfect for an additional bedroom/Office/Art Studio/Guest suite/In-law cottage.
Main house Upper level:  Has two bedrooms and one bathroom. Bathroom has a tub. Living room with open plan dining room. Kitchen with built in breakfast nook.  Refinished hardwood floors on this level.
Balcony with staircase off bedroom leads to the garden. Interior staircase leads to lower level.
Main house Lower Level:  Has one bedroom and one bathroom. Bathroom has a shower. Plus a bonus room. Laundry room with washer and dryer. Entrance to the garage. Door way from laundry room leads to the patio/garden.
Deposit: $7800
Utilities included: None
Outside Area: Patio/ garden
Kitchen: Has a gas stove, dishwasher and fridge.
Pets negotiable with extra deposit of half a months rent.
Parking: Garage attached to the house plus driveway parking. Street parking is easy.
Lease start date: Now/ February
Lease term: One year then renewable.
To view or for questions email  show contact info

A.S.K. Rentals.
1700 Solano Ave. Suite B.
Berkeley. Ca 94707show contact info
    ",37.883525,-122.29028,"2019-02-10T09:17:03-0800",NA,"3BR / 3Ba","_eby_apa_d_albany-albany-house-2-plus-rooms-and_6816071298.html",3,3,NA
"_eby_apa_d_albany-albany-house-with-two-plus-rooms_6816071519.html","6816071519",3500,"$3500 / 2br - Albany House with two plus rooms. Close to Solano and Westbrae (albany / el cerrito)","
            QR Code Link to This Post
            
        
Great Albany home.
Close to Gilman/Westbrae restaurants and stores. Close to Solano Ave.
Upper level:  Has two bedrooms and one bathroom. Living room with open plan dining room. Kitchen with built in breakfast nook.  Refinished hardwood floors on this level.
Balcony with staircase off bedroom leads to the garden. Interior staircase leads to lower level.
Lower Level:  Has two bonus rooms and one bathroom. Laundry room with washer and dryer. Entrance to the garage. Door way from laundry room leads to the patio/garden.
Deposit: $6000
Utilities included: Garbage
Outside Area: Patio/ garden
Kitchen: Has a gas stove, dishwasher and fridge.
Pets negotiable with extra depsoit of half a months rent.
Parking: Garage attached to the house plus driveway parking. Street parking is easy.
Lease start date: Now/ February
Lease term: One year then renewable.
Extra Details: There is a separate cottage at the back of the property with entry from the side of the house. Currently the cottage is not rented but is available to the front house for additional cost. Or will be rented after the main house is spoken for.
To view or for questions email  show contact info

A.S.K. Rentals.
1700 Solano Ave. Suite B.
Berkeley. Ca 94707show contact info
    ",37.883525,-122.29028,"2019-02-10T09:17:19-0800",NA,"2BR / 2Ba","_eby_apa_d_albany-albany-house-with-two-plus-rooms_6816071519.html",2,2,NA
"_eby_apa_d_albany-albany-minimalist-1-br-1-ba_6816013017.html","6816013017",1700,"$1700 / 1br - 518ft2 - ALBANY Minimalist 1 br 1 ba across the street Starbucks & Sprouts! (albany / el cerrito)","
            QR Code Link to This Post
            
        
Minimalist, no frills, basic 518 square feet, full 1 bedroom apartment, located on a bustling street on San Pablo Avenue in small 11 unit complex.  One bedroom apartment with living room with coat closet, bedroom with closet, kitchen and bathroom with a full bathtub/shower.
UTILITIES:
*Tenant responsibility: PG&E, Water 
PARKING:
*Unlimited all day street parking on Darthmouth Street (around the corner) & surrounding residential streets.
*San Pablo Ave street parking: Time limited street parking in day; Unlimited free street parking at night.
SHOPPING:
*ACROSS the street from Starbucks (coffee!), Sprouts grocery store (healthy food!), Habit Grill (burgers!), Yo Sushi.
*1.5 mi. El Cerrito Plaza Shopping Center (Grocery: Lucky's, Trader Joe's, Restaurants: Panda Express, Chipotle & more)
*0.3 mi. Whole Foods Grocery.
*1.4 mi. Pacific East Mall (Grocery: Ranch 99 Asian Grocery Store, Restaurants: Asian Pearl Seafood Resturant, Daimo Restaurant, and others)
*1.2 mi to Target Albany
*2.2 mi Costco Richmond
*1 block from Berkeley border.
*Albany School District
TRANSPORTATION:
*0.4 mi UC Berkeley Shuttle (RSF line) direct to UCB campus and AC Transit bus stop (Monroe at Jackson stop)  
*1.2 mi North Berkeley BART train station or El Cerrito Plaza BART train station
*0.3 mi Bay Trail bike trail to Berkeley and vicinity
Application Requirements: 
*Income: Verifiable income of 3 times rent
*Credit: Clean credit, credit score of 700+
Notes:
*No pets
*No Section 8
*Showings by appointment    ",37.884067,-122.296865,"2019-02-10T07:59:14-0800",NA,"1BR / 1Ba","_eby_apa_d_albany-albany-minimalist-1-br-1-ba_6816013017.html",1,1,518
